sphere_small.urdf, 32.04043041352992, 5.786694106887737, 9.711124735523576, 2.5592410087117514
sphere_small.urdf, 27.18669090856404, -1.291984724320832, 5.774574285880209, 1.2401458693125194
sphere_small.urdf, 53.549109040985904, -0.8424923931480954, 4.017759597361872, 2.9581560450035544
sphere_small.urdf, 22.316388670318617, -2.996535891875565, 1.2674890065667055, 0.7448283776138143
sphere_small.urdf, 34.93943129940631, 9.878683378551443, 5.65057087955566, 0.2904612616623893
sphere_small.urdf, 46.46398083502463, -8.853197467073464, 7.81430027139887, 1.9082490446372693
sphere_small.urdf, 0.8714748349878998, 8.762557894864482, 2.808057008467708, 1.4154790677694922
sphere_small.urdf, 42.90936231428344, -9.067570818037174, 8.175099376180327, 1.5983122074664042
sphere_small.urdf, 15.717724054591125, 7.08428382472141, 9.556805156297473, 1.8416142307917818
sphere_small.urdf, 42.193070654605705, -0.3896834192252179, 4.8674707663496966, 2.734729363533427
sphere_small.urdf, 17.582844700178274, -5.242248973464294, 7.292062240247741, 2.043276297457168
sphere_small.urdf, 8.409641480267219, -8.37372509840941, 4.191850077712055, 1.9490163697915437
sphere_small.urdf, 9.577460060505496, 0.8458172768407799, 7.500928494689186, 0.7100445590616405
sphere_small.urdf, 24.882063506478552, 0.5875048648442593, 0.439547025954532, 1.2244251274913305
sphere_small.urdf, 30.75167373683935, -3.4459178771432537, 6.393910986962447, 2.94507410849326
sphere_small.urdf, 46.16792022442666, 4.624600934907956, 1.2610042967030832, 1.0679367256125645
sphere_small.urdf, 10.155908200731833, 4.661244661342579, 2.259953199596685, 2.2126837001907
sphere_small.urdf, 29.768467891450843, -8.794681093862469, 1.4044791923998923, 0.14793080681271942
sphere_small.urdf, 26.22680329571606, 3.2691742161147204, 1.6927431670725368, 0.8308705158446079
sphere_small.urdf, 14.901221986926744, -9.363811347470477, 7.924660904886189, 1.1714358708869204
sphere_small.urdf, 50.76055633087604, -4.098674477338246, 6.581161370170748, 2.5777312866173583
sphere_small.urdf, 36.85662922468579, -1.9260078666836904, 9.484025758526222, 2.2724630606094665
sphere_small.urdf, 46.77152346013102, -3.7902941175598315, 5.107852856152042, 0.561489315273774
sphere_small.urdf, 21.679357980559505, -3.0883006120315137, 5.974283122423078, 0.5158633609600508
sphere_small.urdf, 0.16171446957469193, 4.141305182651859, 8.827838607276417, 1.146548400725565
sphere_small.urdf, 15.60083803332796, 0.8455232691531283, 1.3354492047889543, 0.16401662334311984
sphere_small.urdf, 4.623780151799766, 5.690899647706825, 8.156183827973646, 1.0209615118046411
sphere_small.urdf, 19.67685570503147, 1.918795981483699, 7.293987952499893, 0.16402853438602655
sphere_small.urdf, 14.701003855090434, -6.732035435818151, 9.546138892044846, 1.2494913535621472
sphere_small.urdf, 41.59550340359654, -6.961941375786809, 9.806925091615694, 2.3352064112601765
sphere_small.urdf, 22.092132853885623, 2.225203684061306, 7.070685396291348, 0.5083932765643427
sphere_small.urdf, 45.691598491624454, 7.906690441635394, 5.512669165692702, 2.7610073509719792
sphere_small.urdf, 36.2398353559929, -2.659099476823661, 8.782805747637015, 1.0626705626085458
sphere_small.urdf, 22.188423246167247, 9.994148794967394, 3.260977652616348, 1.8795464230173777
